Latitude,Longitude,Midpoint Elevation (ft),Lithology
47.51333309,-122.2906059,8.649999999999999,Clay
47.51333309,-122.2906059,-10.600000000000001,Sand
47.51333309,-122.2906059,-32.35,Clayey silt
47.51333309,-122.2906059,-44.6,Clay
47.51275849,-122.2908821,14.3,Sand
47.51275849,-122.2908821,8.8,Clay
47.51275849,-122.2908821,-5.199999999999999,Sand
47.56515106,-122.3402956,10.5,Sand
47.56515106,-122.3402956,4.5,Peat
47.56515106,-122.3402956,-10.0,Sand
47.56515106,-122.3402956,-24.75,Sand
47.52486273,-122.3106871,29.4999999985,Fill
47.52486273,-122.3106871,23.85,Clayey silt
47.52493185,-122.3111793,37.2999999985,Fill
47.52493185,-122.3111793,32.15,Fill
47.52493185,-122.3111793,28.15,Fill
47.52493185,-122.3111793,24.9,Silty sand
47.52493185,-122.3111793,15.399999999999999,Silty sand
47.52470974,-122.3111798,41.8499999985,Fill
47.52470974,-122.3111798,37.45,Fill
47.52470974,-122.3111798,32.45,Fill
47.52470974,-122.3111798,28.700000000000003,Silty sand
47.52493575,-122.3105762,26.0,Fill
47.52493575,-122.3105762,19.25,Silty sand
47.525068,-122.3108883,27.2499999985,Fill
47.525068,-122.3108883,16.1,Silt
47.525068,-122.3108883,11.100000000000001,Sand
47.525068,-122.3108883,3.8500000000000014,Sedimentary bedrock
47.62205834,-122.3071622,372.85,Sand
47.62205834,-122.3071622,368.04999980950004,Sand
47.62205834,-122.3071622,352.04999980950004,Silt
47.62171795,-122.3071871,370.7,Sand
47.62171795,-122.3071871,363.7,Sand
47.62171795,-122.3071871,354.2,Silt
47.62187155,-122.3066529,356.6000000955,Silty sand
47.62187155,-122.3066529,353.6000000955,Silt
47.62187155,-122.3066529,347.7,Sand
47.62187155,-122.3066529,338.45,Silt
47.62105043,-122.3599438,29.9,Fill
47.62105043,-122.3599438,23.9,Sandy silt
47.62105043,-122.3599438,-13.1,Silt
47.62135462,-122.3599545,36.75,Fill
47.62135462,-122.3599545,-1.25,Silt
47.52812586,-122.3691614,327.8,Silty sand
47.52812586,-122.3691614,322.8,Silty sand
47.52812586,-122.3691614,318.8,Silty sand
47.52812586,-122.3691614,316.3,Silty sand
47.52812586,-122.3691614,313.8,Silty sand
47.52791275,-122.3692835,327.75,Silty sand
47.52791275,-122.3692835,325.0,Silty sand
47.52791275,-122.3692835,321.5,Silty sand
47.52791275,-122.3692835,317.5,Silt
47.52794352,-122.368904,323.6000000955,Silty sand
47.52794352,-122.368904,317.7,Silty sand
47.52794352,-122.368904,313.45,Silty sand
47.52794352,-122.368904,310.7,Silt
47.52777228,-122.3686389,323.3,Silty sand
47.52777228,-122.3686389,319.8,Silty sand
47.52777228,-122.3686389,316.3,Silty sand
47.52777228,-122.3686389,311.3,Silty sand
47.52777228,-122.3686389,306.3,Silty sand
47.61160549,-122.3291826,240.8999999985,Fill
47.61160549,-122.3291826,231.5,Sand
47.61160549,-122.3291826,225.25,Gravel
47.61160549,-122.3291826,216.0,Silty sand
47.61152423,-122.329119,244.24999999850002,Gravelly sand
47.61152423,-122.329119,237.35,Gravelly sand
47.61169554,-122.3290356,258.5999999985,Silty sand
47.61169554,-122.3290356,255.2,Silty gravel
47.61169554,-122.3290356,250.7,Silty sand
47.61157553,-122.328995,242.29999999849997,Gravelly sand
47.57619461,-122.2923504,94.49999999849999,Fill
47.57619461,-122.2923504,88.6,Silty sand
47.57619461,-122.2923504,77.1,Clayey silt
47.57596477,-122.2923184,88.0,Fill
47.57596477,-122.2923184,74.25,Silty clay
47.57594721,-122.292569,88.95,Fill
47.57594721,-122.292569,83.45,Clayey silt
47.57594721,-122.292569,78.7,Silty sand
47.57594721,-122.292569,72.45,Clayey silt
47.57632833,-122.2932828,86.8,Fill
47.57632833,-122.2932828,78.8,Sand
47.57632833,-122.2932828,70.3,Clayey silt
47.57676886,-122.2945903,53.5,Clayey silt
47.57676886,-122.2945903,47.5,Clayey silt
47.57605758,-122.2925241,87.950000006,Sand
47.57605758,-122.2925241,78.8,Silt
47.57626312,-122.292531,95.550000006,Sand
47.57626312,-122.292531,88.4,Silty sand
47.57626312,-122.292531,80.4,Silt
47.57586773,-122.2923881,90.85,Asphalt / concrete
47.57586773,-122.2923881,85.95000002399999,Silt
47.57586773,-122.2923881,82.35,Sandy silt
47.62078788,-122.346093,107.375,Sand
47.62078788,-122.346093,102.0,Silty sand
47.62078788,-122.346093,97.0,Sand
47.62078788,-122.346093,92.0,Clayey silt
47.62078595,-122.3456955,104.175,Silty clay
47.62078595,-122.3456955,98.8,Sand
47.62078595,-122.3456955,93.8,Clayey silt
47.62078595,-122.3456955,88.8,Clayey silt
47.62053831,-122.3460965,108.675,Silty sand
47.62053831,-122.3460965,98.3,Silty sand
47.62053831,-122.3460965,88.3,Silt
47.62053831,-122.3460965,79.3,Silt
47.62054185,-122.3456992,104.875,Sand
47.62054185,-122.3456992,99.5,Sand
47.62054185,-122.3456992,94.5,Sand
47.62054185,-122.3456992,89.5,Clayey silt
47.62054185,-122.3456992,84.5,Sandy silt
47.62015344,-122.3459858,112.75,Silty sand
47.62015344,-122.3459858,105.0,Silty sand
47.62015344,-122.3459858,95.0,Silty sand
47.62015344,-122.3459858,87.5,Sandy silt
47.62015344,-122.3459858,82.5,Sand
47.62015344,-122.3459858,77.5,Silty sand
47.61983717,-122.3456991,113.249999994,Sand
47.61983717,-122.3456991,107.9,Sand
47.61983717,-122.3456991,102.9,Sand
47.61983717,-122.3456991,97.9,Silty sand
47.61983717,-122.3456991,93.9,Sand
47.61983891,-122.3461088,111.0,Silty sand
47.61983891,-122.3461088,104.0,Silty sand
47.61983891,-122.3461088,96.5,Silty sand
47.62418625,-122.3254651,265.5,Fill
47.62418625,-122.3254651,256.5,Fill
47.62418625,-122.3254651,242.0,Gravelly sand
47.61988925,-122.3263643,242.7,Silty sand
47.62005693,-122.3254616,261.5,Sandy silt
47.62005693,-122.3254616,253.25,Gravelly sand
47.6198789,-122.3259746,249.6,Silty sand
47.6198789,-122.3259746,241.85,Gravelly sand
47.6209274,-122.3257307,263.6,Silty sand
47.62093465,-122.325443,260.7,Sand
47.61623565,-122.3250469,262.2499999525,Fill
47.61623565,-122.3250469,257.2499999525,Silty sand
47.61623565,-122.3250469,254.25000018999998,Clayey silt
47.61623565,-122.3250469,243.95,Gravelly sand
47.61623565,-122.3250469,233.2,Sand
47.61586275,-122.3250463,262.2,Silty sand
47.61586275,-122.3250463,255.95,Sandy gravel
47.61586275,-122.3250463,251.00000018999998,Silty sand
47.61586275,-122.3250463,244.45,Gravelly sand
47.61586275,-122.3250463,238.39999981,Sand
47.61560969,-122.3252729,261.6000000475,Silty sand
47.61560969,-122.3252729,252.35000004749998,Silty sand
47.61568443,-122.3250524,260.600000095,Silty sand
47.61568443,-122.3250524,251.400000285,Silty sand
47.61609623,-122.3253706,256.0499999525,Fill
47.61609623,-122.3253706,248.9500000475,Gravelly sand
47.61609623,-122.3253706,243.400000095,Sand
47.55507253,-122.2755486,223.7,Clayey silt
47.55437093,-122.2755253,210.5,Sedimentary bedrock
47.56053762,-122.2839659,60.599999999999994,Sedimentary bedrock
47.52333181,-122.2833832,226.85,Fill
47.52333181,-122.2833832,220.6,Silt
47.52333181,-122.2833832,214.6,Silt
47.52333181,-122.2833832,208.85,Silty sand
47.52333181,-122.2833832,205.35,Silt
47.52319235,-122.2833583,226.5,Fill
47.52319235,-122.2833583,222.75,Silt
47.52319235,-122.2833583,220.25,Silt
47.52319235,-122.2833583,217.0,Silt
47.52345963,-122.2834523,232.1,Fill
47.52345963,-122.2834523,227.1,Silt
47.52345963,-122.2834523,222.6,Silt
47.52345925,-122.2832984,212.75,Fill
47.52345925,-122.2832984,205.25,Fill
47.52345925,-122.2832984,203.0,Silty sand
47.52345925,-122.2832984,199.75,Silt
47.62435106,-122.2827186,12.2,Sandy silt
47.60864366,-122.2842614,95.8,Silty sand
47.60862535,-122.284204,89.75,Silty sand
47.51080889,-122.2821275,15.7,Fill
47.51080889,-122.2821275,10.2,Silt
47.51080889,-122.2821275,-6.300000000000001,Sandy silt
47.51099936,-122.2827612,14.5,Fill
47.51099936,-122.2827612,9.0,Silt
47.51099936,-122.2827612,-5.0,Silty sand
47.51122312,-122.2822951,13.399999999999999,Fill
47.51122312,-122.2822951,7.8999999999999995,Clayey silt
47.51122312,-122.2822951,-6.100000000000001,Silty sand
47.5368151,-122.2795738,126.30000000000001,Silty clay
47.53641818,-122.2798885,132.65,Undefined
47.53641818,-122.2798885,126.9,Silty clay
47.61548171,-122.2819517,113.5,Sandy silt
47.61552105,-122.2817097,105.0,Fill
47.61552105,-122.2817097,102.0,Sand
47.61555256,-122.2816215,101.2,Silty sand
47.61555256,-122.2816215,97.95,Sand
47.61564854,-122.2816207,104.1,Fill
47.61564854,-122.2816207,101.6,Sand
47.61564762,-122.2818599,114.15,Fill
47.61564762,-122.2818599,110.9,Sand
47.25198314,-122.4346741,13.35,Fill
47.25198314,-122.4346741,7.85,Sand
47.25198314,-122.4346741,-13.649999999999999,Silty sand
47.25198314,-122.4346741,-36.9,Gravelly sand
47.24639469,-122.4334856,17.35,Fill
47.24639469,-122.4334856,13.85,Fill
47.24639469,-122.4334856,8.850000000000001,Silty sand
47.24639469,-122.4334856,3.6000000000000014,Sandy silt
47.24639469,-122.4334856,-0.8999999999999986,Sand
47.24639469,-122.4334856,-10.899999999999999,Silty sand
47.24639469,-122.4334856,-19.65,Silty sand
47.24639469,-122.4334856,-29.4,Silty sand
47.24639469,-122.4334856,-46.65,Sandy gravel
47.24246537,-122.4325573,-15.60000038,Gravelly sand
47.26156715,-122.4317702,4.799999993999999,Asphalt / concrete
47.26156715,-122.4317702,-7.050000000000001,Silty sand
47.26156715,-122.4317702,-20.8,Sand
47.26156715,-122.4317702,-38.3,Silty sand
47.2621151,-122.4317408,3.45,Silty sand
47.2621151,-122.4317408,-6.050000000000001,Sandy silt
47.2621151,-122.4317408,-21.05,Silty sand
47.2621151,-122.4317408,-38.05,Silt
47.2621151,-122.4317408,-48.3,Silty sand
47.24241146,-122.4308108,10.15,Gravelly sand
47.24241146,-122.4308108,5.15,Gravelly sand
47.24241146,-122.4308108,-0.09999999999999964,Sandy silt
47.24241146,-122.4308108,-5.1,Sandy gravel
47.24241146,-122.4308108,-8.85,Sandy silt
47.24241146,-122.4308108,-14.850000000000001,Sand
47.24241146,-122.4308108,-24.6,Silty clay
47.24241146,-122.4308108,-34.1,Silty gravel
47.25982249,-122.4311271,7.9,Asphalt / concrete
47.25982249,-122.4311271,-1.0999999999999999,Silty sand
47.25982249,-122.4311271,-13.850000000000001,Silty sand
47.25982249,-122.4311271,-34.35,Sandy silt
47.26099833,-122.4309941,6.75,Asphalt / concrete
47.26099833,-122.4309941,-2.0,Silt
47.26099833,-122.4309941,-15.0,Silty sand
47.26099833,-122.4309941,-35.75,Clayey silt
47.26666721,-122.4224884,8.3,Silty sand
47.26666721,-122.4224884,0.8000000000000007,Clayey silt
47.26666721,-122.4224884,-5.699999999999999,Silty sand
47.26666721,-122.4224884,-13.7,Silty clay
47.26666721,-122.4224884,-26.700000000000003,Silty sand
47.27277903,-122.420025,12.35,Asphalt / concrete
47.27277903,-122.420025,1.3499999999999996,Silty sand
47.27277903,-122.420025,-18.15,Clayey silt
47.27277903,-122.420025,-37.15,Silty sand
47.27277903,-122.420025,-76.4,Silty sand
47.27277903,-122.420025,-108.9,Silty sand
47.27277903,-122.420025,-112.9,Silty sand
47.27277903,-122.420025,-117.4,Silty sand
47.27277903,-122.420025,-126.15,Clayey silt
47.27277903,-122.420025,-152.4,Silty sand
47.27277903,-122.420025,-158.4,Sandy silt
47.27277903,-122.420025,-169.65,Silty sand
47.26356272,-122.4194957,12.4,Asphalt / concrete
47.26356272,-122.4194957,-2.6000000000000005,Silty sand
47.26356272,-122.4194957,-21.1,Silty sand
47.26356272,-122.4194957,-36.1,Silty sand
47.26356272,-122.4194957,-46.6,Sandy silt
47.26356272,-122.4194957,-54.85,Silty sand
47.2686561,-122.4191779,8.8,Silty sand
47.2686561,-122.4191779,-1.6999999999999993,Silty sand
47.2686561,-122.4191779,-18.95,Sand
47.2686561,-122.4191779,-60.95,Silty sand
47.2686561,-122.4191779,-97.7,Sand
47.26906371,-122.4191272,11.6,Clayey silt
47.26906371,-122.4191272,3.3499999999999996,Silty sand
47.26906371,-122.4191272,-8.65,Sand
47.26906371,-122.4191272,-20.65,Sand
47.26906371,-122.4191272,-35.15,Sandy silt
47.26906371,-122.4191272,-55.900000000000006,Sandy silt
47.26808244,-122.4185801,11.65,Fill
47.26808244,-122.4185801,-1.0999999999999996,Fill
47.26808244,-122.4185801,-17.1,Sand
47.26808244,-122.4185801,-27.1,Silty sand
47.26808244,-122.4185801,-43.6,Silty sand
47.26808244,-122.4185801,-60.599999999999994,Sand
47.26858744,-122.4185044,11.3,Silty sand
47.26858744,-122.4185044,7.550000000000001,Silty sand
47.26858744,-122.4185044,-10.95,Sand
47.26858744,-122.4185044,-30.950000000000003,Silty sand
47.26858744,-122.4185044,-51.95,Sand
47.26858744,-122.4185044,-73.2,Sand
47.26779477,-122.4182146,0.75,Gravel
47.26779477,-122.4182146,-15.0,Silty sand
47.26779477,-122.4182146,-22.0,Sand
47.26779477,-122.4182146,-29.0,Silty sand
47.26779477,-122.4182146,-33.5,Sand
47.26779477,-122.4182146,-39.0,Sand
47.26779477,-122.4182146,-46.5,Silty sand
47.26779477,-122.4182146,-55.5,Silty sand
47.26779477,-122.4182146,-67.25,Sand
47.26787581,-122.4180619,10.65,Silty sand
47.26787581,-122.4180619,-19.85,Sand
47.26752219,-122.4178347,11.5,Sand
47.26752219,-122.4178347,-2.5,Gravel
47.26752219,-122.4178347,-18.25,Sand
47.26752219,-122.4178347,-27.0,Silty sand
47.26752219,-122.4178347,-39.0,Silty sand
47.26752219,-122.4178347,-52.5,Silty sand
47.26752219,-122.4178347,-62.0,Sandy silt
47.26674581,-122.4175941,9.85,Asphalt / concrete
47.26674581,-122.4175941,-0.15000000000000036,Silty sand
47.26674581,-122.4175941,-14.899999999999999,Silty clay
47.26674581,-122.4175941,-24.9,Silty sand
47.26674581,-122.4175941,-28.9,Clayey silt
47.26674581,-122.4175941,-32.15,Silty sand
47.26123043,-122.4170993,10.6,Silty sand
47.26123043,-122.4170993,-4.4,Sandy silt
47.26123043,-122.4170993,-19.4,Silty clay
47.26123043,-122.4170993,-26.9,Silty sand
47.26697446,-122.4170606,10.7,Asphalt / concrete
47.26697446,-122.4170606,-4.550000000000001,Gravelly sand
47.26697446,-122.4170606,-22.05,Gravel
47.26697446,-122.4170606,-31.299999999999997,Silty sand
47.26697446,-122.4170606,-45.3,Silty sand
47.26697446,-122.4170606,-59.8,Silty sand
47.26405954,-122.4164667,3.5,Silty sand
47.26405954,-122.4164667,-31.25,Silty sand
47.26405954,-122.4164667,-56.25,Gravelly sand
47.2641059,-122.4163977,6.9,Silty sand
47.2641059,-122.4163977,-1.5999999999999996,Sandy silt
47.2641059,-122.4163977,-9.1,Silty sand
47.2641059,-122.4163977,-16.6,Sandy silt
47.2641059,-122.4163977,-24.85,Silty sand
47.26685539,-122.4164682,9.75,Silty sand
47.26685539,-122.4164682,4.75,Clayey silt
47.26685539,-122.4164682,-1.5,Silty sand
47.26685539,-122.4164682,-8.0,Silty sand
47.26685539,-122.4164682,-33.0,Silty sand
47.26646844,-122.4162461,8.9,Fill
47.26646844,-122.4162461,-3.5999999999999996,Fill
47.26646844,-122.4162461,-13.6,Sandy silt
47.26646844,-122.4162461,-18.6,Silty sand
47.26646844,-122.4162461,-23.85,Sandy silt
47.26646844,-122.4162461,-31.35,Sand
47.26646844,-122.4162461,-46.1,Sand
47.26646844,-122.4162461,-59.849999999999994,Silty sand
47.26599896,-122.4153878,11.7,Fill
47.26599896,-122.4153878,-1.3000000000000007,Fill
47.26599896,-122.4153878,-16.8,Sandy silt
47.26599896,-122.4153878,-23.3,Sand
47.26599896,-122.4153878,-26.8,Sandy silt
47.26599896,-122.4153878,-36.05,Silty sand
47.26599896,-122.4153878,-54.05,Silty sand
47.26281604,-122.4147307,8.0,Asphalt / concrete
47.26281604,-122.4147307,0.0,Sandy silt
47.26281604,-122.4147307,-2.100000380000001,Silty sand
47.26281604,-122.4147307,-18.25,Silty sand
47.26014163,-122.4143413,11.2,Asphalt / concrete
47.26014163,-122.4143413,3.6999999999999993,Silty sand
47.26014163,-122.4143413,-7.300000000000001,Silty sand
47.26014163,-122.4143413,-17.3,Silty clay
47.26014163,-122.4143413,-33.55,Silty sand
47.26014163,-122.4143413,-53.55,Sandy gravel
47.275766,-122.4129227,8.0,Silty sand
47.275766,-122.4129227,-25.0,Silty sand
47.275766,-122.4129227,-79.0,Silty sand
47.2751586,-122.4116577,6.699999999999999,Fill
47.2751586,-122.4116577,-6.800000000000001,Sandy silt
47.2751586,-122.4116577,-19.8,Sand
47.2751586,-122.4116577,-31.299999999999997,Sand
47.2751586,-122.4116577,-70.8,Sand
47.2751586,-122.4116577,-115.3,Silty sand
47.27381459,-122.4101249,4.65,Undefined
47.27381459,-122.4101249,-8.35,Sandy silt
47.27410044,-122.4093218,2.6999999999999993,Fill
47.27410044,-122.4093218,-16.3,Sand
47.27410044,-122.4093218,-29.549999999999997,Silty sand
47.27410044,-122.4093218,-44.8,Sand
47.27410044,-122.4093218,-59.3,Silty sand
47.27410044,-122.4093218,-64.3,Sand
47.27410044,-122.4093218,-69.3,Sand
47.27410044,-122.4093218,-74.8,Sandy silt
47.27410044,-122.4093218,-81.3,Silty sand
47.27714082,-122.4087083,12.6,Fill
47.27714082,-122.4087083,2.3499999999999996,Fill
47.27714082,-122.4087083,-9.9,Silty sand
47.27714082,-122.4087083,-17.65,Sandy silt
47.27714082,-122.4087083,-21.9,Silty sand
47.27908541,-122.4084782,5.550000000000001,Sand
47.27908541,-122.4084782,-4.699999999999999,Silty sand
47.27908541,-122.4084782,-12.7,Sand
47.27908541,-122.4084782,-21.7,Sand
47.27908541,-122.4084782,-31.450000000000003,Sand
47.27945597,-122.4082299,7.8999999999999995,Sand
47.27945597,-122.4082299,-0.8500000000000014,Sand
47.27945597,-122.4082299,-9.74999962,Sand
47.27945597,-122.4082299,-18.89999924,Silty sand
47.27945597,-122.4082299,-22.39999924,Sand
47.27945597,-122.4082299,-30.85,Sand
47.27749006,-122.4080256,6.949999999999999,Fill
47.27749006,-122.4080256,-9.8,Silty sand
47.27749006,-122.4080256,-19.8,Sandy silt
47.27749006,-122.4080256,-29.299999999999997,Silty sand
47.27749006,-122.4080256,-35.8,Sand
47.27718972,-122.4079198,8.75,Fill
47.27718972,-122.4079198,-2.25,Clayey silt
47.27718972,-122.4079198,-9.0,Sand
47.27718972,-122.4079198,-15.0,Silty sand
47.27685152,-122.4078299,9.9,Fill
47.27685152,-122.4078299,1.4000000000000004,Fill
47.27685152,-122.4078299,-3.3499999999999996,Sand
47.27685152,-122.4078299,-9.35,Sand
47.27929109,-122.4078894,10.6,Fill
47.27929109,-122.4078894,-15.149999999999999,Silty sand
47.27968225,-122.4078465,8.350000094999999,Fill
47.27968225,-122.4078465,-7.6499999050000005,Sand
47.27968225,-122.4078465,-17.3,Clayey silt
47.27968225,-122.4078465,-25.000000765000003,Silty sand
47.27968225,-122.4078465,-49.15000229,Silty sand
47.27968225,-122.4078465,-69.950001525,Sandy silt
47.27968225,-122.4078465,-78.3,Sand
47.27968225,-122.4078465,-92.3,Sand
47.27968225,-122.4078465,-107.14999845,Silty sand
47.27968225,-122.4078465,-117.64999845,Clayey silt
47.27968225,-122.4078465,-124.55,Silty sand
47.27968225,-122.4078465,-135.8,Sandy silt
47.27968225,-122.4078465,-155.55,Sandy silt
47.27870935,-122.4070744,10.2,Gravelly sand
47.27870935,-122.4070744,1.5999996199999984,Silty sand
47.27870935,-122.4070744,-2.600000190000001,Silty sand
47.27870935,-122.4070744,-6.24999981,Sand
47.27870935,-122.4070744,-15.8,Sand
47.27870935,-122.4070744,-23.55,Silty sand
47.27870935,-122.4070744,-28.8,Sandy silt
47.27870935,-122.4070744,-33.3,Sand
47.28126695,-122.4068154,2.0999999999999996,Sand
47.28126695,-122.4068154,-8.9,Silty sand
47.28126695,-122.4068154,-12.15,Sand
47.28126695,-122.4068154,-15.149999999999999,Silt
47.28126695,-122.4068154,-17.799999619999998,Silty sand
47.28126695,-122.4068154,-24.799999619999998,Sand
47.28126695,-122.4068154,-31.9,Silty sand
47.28126695,-122.4068154,-34.9,Sand
47.28126695,-122.4068154,-37.9,Sand
47.27547403,-122.4065346,1.1999999999999993,Silty sand
47.27547403,-122.4065346,-6.300000000000001,Sandy silt
47.27547403,-122.4065346,-13.3,Silty sand
47.27547403,-122.4065346,-26.799999999999997,Silty sand
47.27547403,-122.4065346,-47.8,Silty sand
47.27547403,-122.4065346,-69.8,Silty sand
47.27547403,-122.4065346,-89.05,Silty sand
47.28074979,-122.4065072,9.1,Fill
47.28074979,-122.4065072,0.5999999999999996,Sand
47.28074979,-122.4065072,-4.4,Sand
47.28074979,-122.4065072,-9.4,Sand
47.28074979,-122.4065072,-15.299999619999998,Silty sand
47.28074979,-122.4065072,-20.299999619999998,Silty sand
47.28074979,-122.4065072,-27.50000038,Silty sand
47.28074979,-122.4065072,-38.50000038,Silty sand
47.28074979,-122.4065072,-51.65,Sand
47.28074979,-122.4065072,-71.9,Silty sand
47.28074979,-122.4065072,-85.65,Sandy silt
47.28136148,-122.4063039,7.6,Sand
47.28136148,-122.4063039,-5.29999962,Sand
47.28136148,-122.4063039,-12.049999620000001,Sandy silt
47.28136148,-122.4063039,-17.15,Sand
47.28136148,-122.4063039,-23.75000038,Silty sand
47.28136148,-122.4063039,-28.200001144999998,Sandy silt
47.28136148,-122.4063039,-31.950001144999998,Sand
47.27991777,-122.4062137,11.000000095,Fill
47.27991777,-122.4062137,2.8999997150000008,Sand
47.27991777,-122.4062137,-3.0000003799999995,Silty sand
47.27991777,-122.4062137,-8.700000189999999,Sand
47.27991777,-122.4062137,-23.450000189999997,Silty sand
